winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5
2,1,2,2,2,2,0,0,0,0,0,0,29,31,114,55,105,11,4,1,3,0,6,141,119,31,11
1,1,2,1,1,1,0,9,2,1,1,0,122,53,16,63,40,3,0,1,1,0,31,53,18,105,40
1,1,1,1,1,1,1,11,3,1,2,1,154,31,157,90,113,0,0,0,0,0,53,51,412,75,6
1,2,2,1,1,1,0,10,2,1,3,0,31,157,18,75,117,4,0,0,0,0,24,238,114,31,40
1,2,2,1,2,1,0,11,3,0,2,0,141,40,6,90,67,6,0,2,2,0,117,31,40,238,141
2,2,2,2,2,2,0,0,0,0,0,0,122,105,53,80,11,9,1,1,2,0,92,53,134,516,157
2,1,2,1,2,2,2,5,2,0,2,0,238,11,53,40,31,11,3,2,3,1,68,114,154,238,157
2,2,1,0,2,1,0,2,0,0,1,0,420,131,26,236,141,5,0,1,1,0,141,157,238,516,122
1,1,1,1,0,1,0,10,3,0,4,0,80,90,432,105,18,0,0,0,0,0,99,51,40,31,114
2,2,1,2,2,2,0,2,0,0,0,0,141,62,516,117,157,11,3,1,2,0,29,122,157,31,134
2,2,2,2,2,2,1,1,0,0,0,1,40,19,240,141,412,10,2,1,4,0,141,516,114,53,157
1,1,1,1,1,1,0,11,3,1,3,0,90,86,17,53,11,0,0,0,0,0,38,103,53,121,105
1,1,1,1,1,1,1,10,2,1,3,1,40,141,16,63,31,1,0,0,0,0,157,412,31,92,18
1,1,2,1,1,1,0,9,2,2,4,0,126,57,51,31,40,8,1,0,1,0,126,29,61,57,412
2,2,2,2,2,1,2,0,0,0,1,0,84,67,498,122,45,11,3,1,2,1,114,84,420,40,53
2,1,2,2,2,2,2,1,0,0,0,0,113,238,222,18,24,11,3,1,3,1,18,29,40,31,55
1,1,1,1,0,1,1,6,1,0,2,1,40,27,9,92,29,3,0,0,0,0,126,51,92,16,119
2,2,1,2,2,1,2,3,0,0,3,0,86,64,-1,96,141,7,1,1,0,1,45,222,7,122,32
1,1,1,1,1,1,1,11,3,1,2,1,119,154,114,51,38,2,0,0,0,0,38,154,20,114,119
2,1,1,2,2,2,0,6,1,0,0,0,238,202,157,29,122,7,1,1,2,0,238,63,31,157,141
2,1,2,2,0,2,1,4,0,0,0,1,84,157,105,23,119,11,2,0,4,0,157,21,114,119,51
1,1,1,1,0,2,1,10,1,0,0,1,90,67,2,141,157,0,0,0,1,0,5,53,84,39,31
1,1,1,1,0,1,1,11,3,0,3,1,19,238,51,9,58,0,0,0,0,0,141,75,238,67,157
2,2,2,2,2,2,0,5,0,0,0,0,117,1,40,29,31,5,1,1,1,0,516,498,117,79,59
2,1,2,2,0,0,0,0,0,0,0,0,238,55,8,122,2,8,1,0,0,0,143,23,157,103,117
2,2,2,2,0,0,0,0,0,0,0,0,4,427,154,117,497,8,2,0,0,0,154,238,4,114,7
1,1,1,1,0,1,1,7,1,0,1,1,114,157,18,40,117,1,0,0,0,0,61,40,117,157,92
2,1,2,2,0,2,0,0,0,0,0,0,90,23,114,53,150,11,2,0,2,0,113,33,105,51,29
1,1,1,1,1,1,0,10,2,1,3,0,31,29,91,157,133,0,0,0,0,0,238,122,157,131,31
2,2,2,2,2,2,2,0,0,0,0,0,117,223,22,40,31,11,3,1,2,1,53,122,113,141,134
1,2,1,1,0,1,0,8,1,0,1,0,23,67,6,105,154,0,0,0,0,0,154,245,72,6,157
2,1,2,1,1,2,0,8,1,1,3,0,157,24,35,11,29,7,1,1,1,0,157,122,84,119,51
1,2,1,0,0,1,1,5,0,0,2,1,11,53,91,119,122,1,0,0,0,0,92,29,53,84,103
2,2,2,2,0,2,0,2,0,0,1,0,51,53,7,157,3,11,4,0,3,0,427,136,51,114,105
2,1,1,2,2,2,0,4,0,0,1,0,11,64,53,40,150,6,1,1,3,0,31,420,134,240,64
2,2,2,2,1,1,2,3,0,1,1,0,29,31,157,119,18,7,2,0,2,1,103,516,105,31,90
1,2,1,0,0,2,0,2,0,0,1,0,122,11,120,18,31,0,0,0,1,0,11,53,74,102,238
2,2,2,2,2,2,2,0,0,0,1,0,157,420,75,114,154,11,2,1,2,1,11,154,141,29,31
2,2,2,2,2,2,0,2,0,0,0,0,23,119,31,51,74,11,3,1,3,0,141,154,59,7,53
2,2,2,2,1,1,0,3,0,1,2,0,-1,114,67,238,122,9,2,0,1,0,6,79,31,53,75
1,1,1,2,1,2,1,8,1,1,3,1,8,84,19,412,126,5,1,0,1,0,18,29,236,53,157
2,2,2,2,2,2,2,3,0,1,0,0,154,114,117,92,29,11,3,2,5,1,154,7,3,134,117
1,2,1,1,1,1,1,9,2,1,2,1,161,412,75,31,53,1,0,0,0,0,497,114,164,18,16
2,2,1,2,0,1,0,1,0,0,1,0,79,202,127,119,157,10,2,0,2,0,157,31,412,238,3
1,1,1,2,2,2,0,7,1,1,2,0,75,6,11,114,23,7,1,1,4,0,51,122,141,157,238
1,2,2,1,2,2,0,11,4,0,3,0,141,114,18,238,53,4,0,1,1,0,238,122,53,25,67
1,1,1,1,1,1,1,10,2,1,2,1,516,29,19,40,69,2,0,0,1,0,29,40,157,134,67
1,2,1,1,0,1,0,10,2,0,1,0,23,53,25,240,122,0,0,0,0,0,238,113,53,141,114
2,2,1,1,2,2,0,4,1,0,2,0,141,516,201,11,31,8,1,1,2,0,157,103,16,29,117
2,1,2,2,2,2,0,3,0,0,0,0,134,117,238,53,39,11,3,2,3,0,45,64,31,154,143
2,2,2,2,2,2,2,1,0,0,0,0,53,114,134,40,29,11,4,1,2,1,40,119,29,516,53
2,1,0,0,0,0,0,0,0,0,0,0,58,119,89,18,238,0,0,0,0,0,254,55,90,18,420
2,0,0,0,0,0,0,0,0,0,0,0,134,11,238,164,157,0,0,0,0,0,11,31,40,29,18
1,2,1,1,1,1,0,10,2,1,3,0,141,63,7,114,157,7,0,0,2,0,53,31,29,5,141
2,1,1,2,2,1,1,5,0,0,3,1,64,114,238,105,119,11,4,2,2,0,141,106,420,89,40
1,1,1,0,0,1,1,3,0,0,1,1,105,238,154,86,110,0,0,0,0,0,53,157,238,154,122
1,1,2,1,2,1,2,11,4,1,4,0,81,126,133,267,131,5,1,1,1,1,75,141,18,29,67
2,1,1,2,2,1,1,5,0,0,1,1,75,16,40,105,141,7,1,1,2,0,91,81,141,40,122
1,2,2,1,1,2,0,10,2,1,2,0,53,31,4,117,141,4,0,0,1,0,16,40,113,117,28
2,2,2,2,2,2,0,3,0,0,0,0,114,16,61,31,29,10,4,1,4,0,40,6,141,105,122
1,2,2,2,2,2,2,7,1,1,1,0,238,18,40,114,11,9,5,1,2,1,154,53,157,4,122
2,2,2,2,0,2,2,2,0,0,1,0,103,53,51,122,23,9,1,0,2,1,202,119,122,157,16
1,2,1,1,1,1,0,10,3,1,4,0,163,34,154,53,114,1,0,0,0,0,29,114,122,55,238
2,1,2,2,0,2,0,0,0,0,0,0,154,238,1,157,498,9,1,0,2,0,238,154,157,3,60
2,2,2,2,2,2,2,2,0,0,1,0,19,24,119,61,516,9,1,1,2,1,59,51,84,122,53
1,1,1,1,0,1,0,7,2,0,2,0,202,238,114,38,117,0,0,0,0,0,40,141,24,11,31
1,0,0,0,0,0,0,0,0,0,0,0,3,41,126,57,40,0,0,0,0,0,7,157,154,64,8
2,1,2,2,0,2,1,0,0,0,0,1,38,150,31,238,40,7,1,0,1,0,35,114,31,141,64
2,1,1,2,0,2,0,4,0,0,0,0,11,157,2,21,141,9,1,0,3,0,80,18,105,55,53
2,2,2,2,2,2,2,2,0,0,0,0,57,516,122,157,53,9,1,1,2,1,55,75,40,119,238
2,2,2,0,0,2,0,0,0,0,0,0,25,91,427,84,51,5,0,0,1,0,122,80,53,498,157
2,2,2,2,2,2,2,1,0,0,0,0,119,60,40,31,96,10,2,1,2,1,117,53,48,40,516
1,1,0,0,0,0,0,0,0,0,0,0,11,238,122,114,202,0,0,0,0,0,240,238,11,92,81
1,1,1,1,0,1,2,10,2,0,2,0,29,17,90,57,11,1,0,0,0,1,133,119,134,84,36
2,2,2,2,0,2,0,1,0,0,0,0,64,202,105,497,122,11,3,0,3,0,90,24,157,11,122
2,2,2,2,0,2,0,2,0,0,0,0,53,26,85,154,420,9,3,0,3,0,122,157,67,107,31
1,2,1,1,0,1,0,7,1,0,1,0,39,90,121,11,53,1,0,0,0,0,154,11,103,420,105
2,2,2,2,2,1,2,0,0,0,1,0,23,238,40,134,154,9,1,1,3,1,119,75,19,29,79
2,2,2,2,0,2,2,0,0,0,0,0,157,141,516,31,11,9,2,0,1,1,53,31,122,114,141
1,2,1,1,1,2,0,11,3,1,1,0,498,67,51,122,157,0,0,0,1,0,11,157,119,103,154
1,2,1,1,1,1,0,9,2,1,2,0,53,122,63,117,157,0,0,0,0,0,154,92,114,122,157
1,1,2,1,1,2,1,9,1,2,1,1,141,31,17,117,119,5,0,0,1,0,157,497,40,92,29
2,1,2,2,2,2,0,3,0,0,2,0,33,31,105,11,119,9,1,1,2,0,31,18,1,-1,236
2,1,1,2,2,2,1,4,0,0,2,1,245,25,35,18,67,11,3,2,2,0,202,157,53,105,119
1,1,1,1,1,1,1,11,2,1,1,1,31,69,157,238,119,4,0,0,2,0,105,57,79,141,55
2,1,1,1,2,1,0,8,2,1,5,0,23,141,45,119,25,8,2,1,1,0,21,157,31,119,154
1,2,0,0,0,0,0,0,0,0,0,0,18,80,50,119,157,0,0,0,0,0,113,7,18,40,105
2,2,2,0,0,2,2,1,0,0,0,0,122,64,24,119,412,5,0,0,3,1,31,28,136,238,53
1,2,2,1,1,1,0,9,2,1,3,0,114,103,11,105,51,7,1,0,1,0,105,114,23,60,154
1,2,1,1,1,1,0,10,1,1,4,0,238,498,157,19,201,3,0,0,0,0,245,21,23,11,53
1,1,1,1,2,1,0,8,1,0,4,0,122,113,64,141,18,1,0,1,0,0,86,122,53,64,16
2,2,2,2,0,2,0,0,0,0,0,0,54,11,141,53,238,10,2,0,1,0,40,18,31,238,112
2,1,1,2,0,2,2,3,0,0,0,0,81,45,32,53,122,10,3,0,3,1,45,122,64,60,53
1,1,2,1,1,2,2,7,1,1,2,0,35,28,11,238,114,5,0,0,1,1,516,238,25,29,154
1,1,2,0,0,1,0,6,0,0,1,0,55,412,122,18,117,2,0,0,0,0,498,35,122,59,113
2,2,2,2,2,2,2,3,0,0,0,0,7,12,89,59,29,8,1,1,3,1,245,134,89,141,61
2,1,1,2,1,2,0,5,0,1,1,0,117,31,40,113,412,11,6,2,3,0,40,154,29,31,121
1,1,1,1,1,2,0,11,4,1,2,0,114,141,63,498,157,2,0,0,1,0,18,113,31,5,157
1,1,1,1,1,1,1,11,2,1,3,1,103,53,29,122,157,1,0,0,1,0,75,11,53,21,157
1,1,1,1,0,1,1,11,3,0,3,1,19,164,516,154,38,4,0,0,1,0,40,238,29,90,420
1,1,2,2,2,2,1,9,3,0,1,1,154,7,107,141,23,7,1,1,4,0,31,498,122,119,412
2,2,2,0,0,2,0,0,0,0,0,0,420,238,119,11,157,7,0,0,1,0,11,157,31,134,64
1,1,1,1,1,1,1,10,3,1,4,1,122,119,105,58,114,1,0,0,0,0,105,53,114,55,36
1,1,1,1,0,1,0,10,2,0,3,0,51,-1,18,516,141,0,0,0,0,0,16,64,40,122,80
1,2,1,1,1,1,1,10,2,1,2,1,40,31,154,61,157,0,0,0,0,0,154,103,122,40,412
1,1,1,1,0,2,1,9,2,0,2,1,236,40,23,67,75,2,0,0,1,0,64,31,63,40,51
1,1,1,1,0,1,1,9,1,0,2,1,45,53,90,24,51,0,0,0,0,0,157,122,134,114,51
2,2,2,2,2,2,0,4,0,0,1,0,497,64,157,119,67,9,2,1,2,0,238,157,201,85,23
2,1,2,2,2,1,0,5,0,0,2,0,119,23,53,29,11,9,2,1,2,0,412,122,157,21,69
2,1,1,2,2,2,0,3,0,0,0,0,122,18,35,134,53,10,2,1,2,0,53,55,157,63,29
2,1,1,0,0,2,2,2,0,0,0,0,157,114,154,238,119,6,0,0,2,1,40,516,141,31,122
1,1,1,1,1,2,2,11,2,1,2,0,114,157,57,11,154,4,0,0,1,1,67,6,238,121,8
1,1,1,1,0,1,1,8,1,0,2,1,90,412,24,18,117,1,0,0,0,0,90,57,113,16,51
1,1,2,1,0,1,0,10,2,0,2,0,53,157,89,114,19,2,0,0,1,0,53,92,105,99,266
1,1,1,1,1,1,1,10,2,1,3,1,498,141,57,17,143,0,0,0,0,0,238,35,31,44,133
2,2,2,2,0,2,0,3,0,0,0,0,67,157,498,202,103,11,3,0,2,0,134,80,141,25,157
2,2,2,2,1,2,0,5,0,1,1,0,40,157,67,103,238,8,2,0,5,0,102,157,141,29,80
1,2,1,1,1,2,2,11,3,1,4,0,11,122,8,516,31,3,0,0,1,1,18,105,11,29,120
1,1,1,2,1,2,0,8,1,1,2,0,516,126,31,141,238,5,1,0,1,0,16,117,122,40,18
2,2,2,2,2,1,0,1,0,0,1,0,117,105,79,119,40,8,1,1,2,0,119,157,40,57,67
2,1,2,2,2,2,0,1,0,0,0,0,238,119,31,17,29,9,1,1,3,0,141,114,90,157,31
1,1,1,1,1,1,1,11,3,1,3,1,114,157,141,498,75,0,0,0,0,0,157,141,55,117,143
1,1,1,0,0,1,0,2,0,0,1,0,157,67,429,105,119,0,0,0,0,0,134,16,89,67,6
2,2,2,2,0,2,2,0,0,0,0,0,114,157,164,119,29,6,1,0,1,1,5,154,3,157,117
2,2,1,2,2,1,0,6,0,0,1,0,113,29,238,412,24,10,3,1,2,0,238,18,84,67,133
1,1,2,1,1,1,1,11,3,1,2,1,31,57,117,122,11,1,0,0,0,0,238,31,36,53,40
1,2,1,1,2,1,1,9,2,1,5,1,222,29,40,122,157,6,0,2,0,0,40,238,29,157,31
2,1,2,2,0,1,2,1,0,0,2,0,157,51,122,141,134,7,2,0,1,1,51,157,134,40,114
1,1,1,1,1,1,0,11,3,1,3,0,119,67,31,157,90,2,0,0,0,0,7,498,122,114,18
2,2,2,2,0,1,1,2,0,0,1,1,238,105,157,86,11,9,2,0,1,0,119,53,-1,238,31
1,2,1,1,1,1,2,9,2,1,2,0,64,222,113,51,134,1,0,0,1,1,157,114,498,154,117
2,2,2,2,0,2,2,3,0,0,0,0,154,117,31,114,119,10,2,0,1,1,18,157,122,23,119
2,2,1,2,0,2,0,2,0,0,0,0,74,157,21,75,238,11,3,0,4,0,11,113,238,119,51
1,2,1,1,1,1,1,9,2,1,3,1,117,67,134,141,238,5,1,0,0,0,498,105,516,141,40
1,2,1,0,0,1,0,5,0,0,2,0,31,24,103,238,222,1,0,0,0,0,75,141,117,31,11
2,2,2,0,0,2,0,0,0,0,0,0,141,31,55,57,16,3,0,0,1,0,16,53,31,96,113
1,2,1,1,1,1,1,11,4,2,2,1,154,157,238,92,67,3,0,0,0,0,114,103,51,154,55
1,1,2,1,1,1,0,9,2,1,3,0,10,238,157,31,18,5,0,0,0,0,516,90,29,134,238
2,2,2,2,2,2,2,2,0,0,0,0,10,119,63,75,122,11,3,1,3,1,25,58,29,18,91
1,1,2,1,2,2,0,9,1,1,1,0,238,23,11,119,6,6,0,1,3,0,1,119,53,157,31
1,2,2,1,1,2,1,7,1,1,1,1,6,157,31,412,40,4,0,0,2,0,117,40,55,113,122
1,1,2,1,1,2,2,10,2,1,2,0,29,15,103,143,150,5,0,0,1,1,75,141,157,119,238
2,2,2,0,0,1,2,0,0,0,2,0,164,31,134,53,99,3,0,0,1,1,238,11,420,119,90
2,1,2,2,1,1,1,6,0,1,2,1,516,29,59,92,157,10,2,1,1,0,1,55,497,53,117
2,2,1,2,0,2,1,5,0,0,0,1,24,150,122,157,29,10,2,0,3,0,63,31,157,36,141
1,1,1,1,1,1,0,11,2,1,3,0,50,18,-1,75,157,0,0,0,0,0,141,157,154,150,28
2,2,2,2,2,2,0,1,0,0,0,0,64,114,154,3,141,10,2,1,3,0,141,31,19,40,113
1,2,1,1,0,0,0,8,1,0,0,0,119,134,240,75,141,1,0,0,0,0,157,127,29,74,31
2,2,2,2,1,2,2,2,0,1,0,0,238,18,114,141,84,11,4,1,4,1,117,111,41,55,40
2,2,2,0,0,2,0,0,0,0,0,0,122,53,67,157,39,4,0,0,1,0,238,92,122,141,245
1,1,1,1,1,2,0,11,4,2,1,0,19,16,154,157,143,3,0,0,2,0,5,119,157,238,114
1,2,1,1,0,1,0,6,1,0,2,0,55,498,121,29,122,0,0,0,0,0,141,238,105,31,119
2,2,2,2,2,2,2,3,0,0,0,0,114,119,92,31,57,10,2,1,2,1,113,34,154,57,238
2,1,1,2,0,2,0,2,0,0,0,0,59,497,154,105,157,9,1,0,3,0,154,2,7,157,80
1,2,1,1,1,1,0,10,3,1,4,0,29,114,157,11,63,3,0,0,0,0,57,202,105,238,86
1,1,1,0,0,2,0,6,0,0,1,0,238,18,40,202,16,1,0,0,2,0,11,75,55,40,29
2,1,2,2,2,2,2,1,0,0,0,0,122,119,105,25,141,11,2,1,3,1,16,122,31,157,154
1,1,2,1,1,1,1,9,1,1,2,1,51,516,38,19,117,2,0,0,1,0,40,157,53,114,16
1,1,0,0,0,0,0,0,0,0,0,0,105,420,141,498,53,0,0,0,0,0,107,6,114,53,115
2,2,2,2,1,2,2,2,0,1,2,0,117,38,31,516,141,9,1,0,2,1,25,40,114,29,31
2,1,2,2,1,2,2,7,1,1,2,0,122,-1,67,-1,-1,10,3,0,2,1,157,105,31,122,29
2,2,2,2,0,2,0,0,0,0,0,0,122,121,40,516,154,11,3,0,2,0,122,16,141,29,84
1,1,1,1,0,2,1,8,2,0,0,1,154,23,157,105,420,2,0,0,1,0,516,105,157,31,53
1,1,1,1,1,2,0,7,1,1,0,0,51,238,1,432,157,2,0,0,2,0,67,22,25,61,11
1,1,1,1,2,2,2,7,2,0,3,0,141,1,114,96,38,3,0,1,2,1,516,157,154,40,31
1,1,1,1,0,0,0,8,2,0,0,0,122,31,238,53,141,1,0,0,0,0,122,40,238,117,51
2,2,1,2,2,2,1,2,0,0,0,1,141,67,40,31,122,11,3,1,3,0,67,516,24,31,238
1,1,1,1,0,1,0,10,1,0,2,0,83,69,40,31,117,1,0,0,0,0,60,31,421,40,429
1,1,1,1,0,1,1,7,1,0,3,1,516,105,119,157,40,1,0,0,0,0,51,-1,57,6,516
1,1,1,1,0,1,1,8,1,0,2,1,122,143,164,119,141,1,0,0,0,0,64,238,267,498,17
1,1,2,1,1,1,2,9,3,1,2,0,154,122,117,90,-1,4,0,1,2,1,8,238,75,57,31
2,2,1,2,1,2,0,10,1,1,1,0,67,157,134,238,31,7,2,0,4,0,19,141,245,412,238
2,2,2,1,2,1,2,7,1,1,5,0,238,53,498,24,8,11,2,1,0,1,238,17,157,75,67
1,1,1,1,1,1,0,8,1,1,2,0,154,113,122,114,55,0,0,0,0,0,141,40,31,23,29
1,1,2,1,2,2,0,7,1,0,1,0,238,51,157,57,67,4,0,1,3,0,53,238,99,122,119
1,2,1,1,1,1,1,9,1,1,3,1,53,117,154,92,29,1,0,0,0,0,157,57,114,40,31
1,1,2,1,1,1,0,10,2,1,4,0,201,122,29,64,157,4,0,0,0,0,103,498,11,119,114
1,1,1,1,1,2,0,4,1,2,0,0,40,154,29,31,122,5,0,0,4,0,117,161,18,40,157
1,1,2,1,2,2,0,10,3,0,2,0,238,40,134,157,11,5,1,2,2,0,23,238,31,40,141
1,2,1,1,2,1,0,10,3,0,3,0,105,25,103,126,51,1,0,1,1,0,21,24,420,99,17
2,1,2,2,0,2,0,1,0,0,0,0,154,117,122,119,28,9,1,0,3,0,114,53,154,164,11
2,2,2,2,2,2,2,0,0,0,0,0,16,516,238,157,122,9,1,1,2,1,29,24,31,154,119
1,1,1,1,1,1,1,7,1,1,1,1,127,69,90,105,33,6,0,0,2,0,105,222,127,157,29
1,2,2,1,1,1,1,9,1,1,2,1,141,119,154,38,157,2,0,0,0,0,498,164,85,92,50
1,1,2,1,0,2,1,9,2,0,1,1,157,75,92,53,31,3,0,0,3,0,122,7,238,67,64
2,1,1,2,2,2,0,6,0,0,1,0,154,23,8,40,57,10,4,2,2,0,16,40,31,141,57
1,1,1,0,0,1,0,5,0,0,1,0,25,11,51,157,238,1,0,0,0,0,119,105,114,136,53
2,1,2,1,2,1,1,6,1,0,2,1,11,157,154,84,92,8,1,1,2,0,51,92,64,157,421
2,2,2,2,0,1,2,3,0,0,1,0,17,67,103,84,122,8,1,0,2,1,157,67,92,75,238
2,2,0,0,0,0,0,0,0,0,0,0,75,18,238,6,31,0,0,0,0,0,134,18,41,55,16
2,2,2,2,2,2,2,0,0,0,0,0,23,53,59,11,90,6,1,1,3,1,75,37,105,22,67
1,2,2,1,2,1,0,10,2,0,3,0,157,16,154,55,141,2,0,1,0,0,238,119,18,84,114
2,2,2,0,0,2,0,0,0,0,0,0,59,105,134,29,154,6,0,0,1,0,39,157,497,105,17
2,2,2,2,2,2,2,1,0,0,0,0,201,238,141,53,40,11,3,1,3,1,16,33,40,29,39
1,1,1,1,0,1,1,9,1,0,2,1,6,122,24,18,157,1,0,0,0,0,31,59,51,157,122
2,2,2,2,2,2,2,2,0,0,0,0,154,105,122,18,40,9,2,1,3,1,222,34,141,11,21
2,2,2,2,0,2,0,0,0,0,0,0,67,126,134,119,69,10,1,0,3,0,11,31,61,105,51
1,2,1,1,1,1,0,11,2,1,2,0,238,16,29,122,40,2,0,0,0,0,114,53,238,119,412
2,1,1,2,2,1,1,5,0,0,2,1,134,31,254,114,55,8,1,1,2,0,51,117,157,498,114
1,2,2,1,1,2,1,9,3,3,3,1,141,238,105,157,122,5,0,0,2,0,238,157,33,18,19
1,2,1,1,0,1,0,10,2,0,3,0,25,90,79,29,31,1,0,0,0,0,103,238,29,105,516
1,1,1,1,1,2,0,10,2,2,2,0,25,1,55,154,64,6,0,0,2,0,18,57,122,516,6
2,1,2,2,2,2,1,6,0,0,0,1,51,114,6,420,154,8,1,1,3,0,122,238,154,31,11
1,1,2,1,1,2,1,9,3,1,2,1,150,40,105,238,157,6,0,1,3,0,103,141,40,105,79
1,2,1,1,1,2,0,11,2,1,2,0,498,141,238,154,103,0,0,0,1,0,53,23,83,29,24
2,1,2,0,1,2,1,3,0,1,0,1,31,84,122,119,105,6,0,0,4,0,55,86,67,150,29
2,2,1,2,1,2,0,6,0,1,0,0,-1,122,13,25,119,9,2,0,3,0,2,11,24,122,18
1,2,1,1,1,1,0,8,1,1,2,0,164,35,157,24,31,3,0,0,0,0,117,26,4,427,29
1,2,2,1,1,2,0,7,1,1,1,0,23,11,117,64,31,3,0,0,1,0,51,11,25,154,122
2,1,1,1,1,2,1,7,2,2,0,1,157,103,107,51,238,10,4,0,4,0,154,238,268,41,157
1,1,1,1,0,1,1,10,1,0,3,1,157,29,11,40,122,0,0,0,0,0,141,122,238,8,29
1,1,1,1,2,1,0,9,2,0,2,0,40,126,19,67,141,4,0,1,1,0,23,154,61,53,40
1,1,1,1,1,2,2,9,2,1,0,0,38,238,122,53,119,7,1,0,3,1,1,122,222,157,53
2,2,2,2,0,2,0,1,0,0,1,0,75,412,25,157,122,10,2,0,2,0,40,238,121,122,25
2,2,1,2,1,2,2,5,0,1,0,0,105,31,64,59,126,9,1,0,3,1,92,40,16,113,238
1,1,2,1,0,2,0,7,1,0,0,0,83,238,516,114,75,2,0,0,2,0,63,268,51,53,17
1,1,1,2,2,1,0,9,2,1,3,0,3,29,51,53,122,6,1,1,0,0,143,42,114,497,51
2,2,2,2,2,2,0,8,1,0,0,0,90,157,53,58,19,9,2,1,4,0,31,23,7,-1,143
1,2,1,0,0,1,0,7,0,0,2,0,427,122,86,141,99,0,0,0,0,0,497,63,2,134,5
2,1,1,2,2,2,2,4,0,0,1,0,245,23,58,157,51,5,1,1,3,1,114,119,157,24,53
1,1,1,1,0,2,0,10,2,0,1,0,113,67,238,29,157,2,0,0,2,0,498,67,238,240,157
2,1,1,1,1,2,1,8,1,1,1,1,64,3,119,122,20,7,1,1,3,0,119,157,268,51,114
2,1,1,2,1,2,2,2,0,1,0,0,40,61,67,55,3,9,3,0,3,1,40,31,37,38,117
2,1,2,2,2,1,0,5,0,0,2,0,61,412,64,53,75,10,2,1,1,0,18,157,19,31,432
1,1,1,1,0,1,1,11,3,0,1,1,29,40,11,119,134,1,0,0,1,0,238,516,90,51,19
2,1,1,2,0,1,0,3,0,0,1,0,45,114,85,59,105,7,1,0,1,0,134,53,157,105,412
1,2,1,1,0,1,0,10,2,0,3,0,105,96,67,8,53,0,0,0,0,0,238,31,29,11,19
2,2,2,2,2,2,2,1,0,0,0,0,96,119,157,16,18,11,3,1,1,1,412,119,40,117,64
1,1,1,1,2,1,1,9,3,0,5,1,141,41,119,75,497,3,0,1,0,0,498,117,84,90,122
1,2,1,1,0,2,0,11,3,0,1,0,69,11,119,122,67,3,0,0,2,0,238,157,11,121,21
2,2,2,0,0,0,0,2,0,0,0,0,-1,31,119,238,67,4,0,0,0,0,7,154,29,57,238
1,2,1,1,0,2,0,10,2,0,0,0,19,498,75,84,25,0,0,0,2,0,24,53,110,39,157
2,2,2,2,2,2,2,1,0,0,0,0,29,421,40,119,497,9,2,1,1,1,119,7,60,40,85
2,2,2,2,2,2,2,2,0,0,0,0,238,35,29,57,157,11,3,2,4,1,68,18,35,29,90
1,1,2,1,1,2,2,10,2,1,0,0,164,31,121,412,61,2,0,0,3,1,57,119,79,76,38
1,1,1,1,1,1,1,10,1,1,2,1,122,119,64,63,29,1,0,0,0,0,238,92,141,24,164
2,1,2,2,2,2,2,3,0,0,0,0,29,-1,19,122,114,10,2,1,2,1,34,119,38,11,238
2,2,2,2,2,2,2,1,0,0,0,0,51,164,53,75,105,10,4,1,3,1,38,51,53,55,80
1,2,1,1,1,1,0,11,3,1,3,0,8,37,157,38,238,0,0,0,0,0,157,103,53,141,31
2,2,2,2,2,2,0,4,0,0,0,0,42,50,31,40,51,9,1,1,3,0,429,6,157,141,420
1,2,1,1,1,1,2,7,1,1,2,0,114,59,141,40,33,5,0,0,0,1,28,57,11,516,40
2,1,2,2,2,2,0,3,0,0,0,0,53,23,18,117,105,10,2,1,2,0,64,53,157,40,8
2,2,1,2,1,1,0,6,1,1,2,0,157,53,114,516,57,7,1,0,2,0,59,238,11,3,119
2,2,2,2,0,2,0,3,0,0,0,0,23,141,24,99,75,7,1,0,3,0,84,122,119,91,53
1,2,2,1,1,2,0,10,2,2,2,0,157,134,119,3,64,8,1,0,2,0,117,38,154,141,105
2,2,2,2,2,1,0,2,0,0,1,0,64,24,38,31,117,9,2,1,2,0,29,119,18,98,57
2,2,1,2,2,1,0,2,0,0,1,0,18,29,16,157,238,9,1,1,1,0,7,117,31,39,40
2,2,2,2,2,2,1,2,0,0,0,1,121,427,154,114,157,8,1,1,1,0,154,92,114,119,117
1,2,1,1,0,1,0,11,2,0,1,0,25,157,103,119,31,0,0,0,0,0,119,67,22,157,245
2,2,2,0,0,2,2,0,0,0,0,0,117,141,53,238,23,5,0,0,1,1,6,238,122,84,31
2,2,2,2,0,2,0,1,0,0,0,0,105,33,141,122,238,9,2,0,2,0,412,18,117,59,40
2,1,2,2,1,1,0,6,1,2,2,0,114,6,21,67,154,10,3,0,1,0,75,238,105,39,31
2,1,2,0,0,2,2,0,0,0,0,0,21,25,64,134,19,4,0,0,1,1,114,10,157,141,105
2,2,1,2,2,1,0,4,0,0,2,0,154,114,3,134,64,9,1,1,1,0,-1,67,24,-1,39
1,1,2,1,0,1,0,7,2,0,3,0,82,157,-1,90,516,2,0,0,0,0,122,238,141,75,40
